Class	Review	Sentiment
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
